symbol,name,industry,asof_date,price_asof_date,financial_report_period,financial_announcement_date,momentum_20d,turnover_change,pe_percentile,pb_percentile,roe,gross_margin,revenue_growth_yoy,net_profit_growth_yoy,volatility_60d
601916,浙商银行,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.009933774834437026,0.01567778746977444,0.9575892857142857,0.15290178571428573,3.315,47.603257,0.00496930722011113,0.007228105563960252,0.15547886823345625
601919,中远海控,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.015625,0.23265521601891437,0.8950892857142857,0.3404017857142857,2.51,17.241117,-0.10634056175085238,-0.49746292864804964,0.3195366814664642
601939,建设银行,unknown,20260520,2026-05-20,20260331,2026-04-30,0.046758767268862966,0.0025768198317286384,0.9743303571428571,0.953125,2.4625,47.021149,0.11146419740095759,0.035272522225288316,0.180080093649057
601985,中国核电,unknown,20260520,2026-05-20,20260331,2026-04-30,0.03682393555811281,-0.057309648092734644,0.9029017857142857,0.25558035714285715,1.73,39.501801,-0.0664854773008009,-0.34191281406826446,0.1738385340855881
601988,中国银行,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.0121317157712304,0.15544873032373396,0.8895089285714286,0.8359375,2.115,41.800767,0.08438176427432409,0.04170038996394676,0.16895358240224886
601995,中金公司,unknown,20260520,2026-05-20,20260331,2026-04-30,0.014467080011809852,0.018050138007210004,0.010044642857142858,0.07142857142857142,3.35,50.580742,0.5426139123898579,0.7519470039139868,0.17319479894445203
601998,中信银行,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.040100250626566414,-0.13670718610128052,0.8783482142857143,0.8325892857142857,2.7775,43.104173,0.05233868017176646,0.03019119380798596,0.18900860483672266
603019,中科曙光,unknown,20260520,2026-05-20,20260331,2026-04-25,0.0941583826650283,0.07502715996140319,0.9408482142857143,0.9296875,1.02,26.557524,0.237100491766558,0.22186116316175397,0.4320631035649739
603259,药明康德,unknown,20260520,2026-05-20,20260331,2026-04-28,0.03730961872636218,-0.16571263998802344,0.12053571428571429,0.30691964285714285,5.68,50.402592,0.2880681350545131,0.2667667359492536,0.4086849921710246
603260,合盛硅业,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.03674960054782017,-0.004583023815475706,0.11272321428571429,0.07142857142857142,0.26,19.084514,-0.04249167277405952,-0.7021392510986619,0.41026945931000136
603288,海天味业,unknown,20260520,2026-05-20,20260331,2026-04-28,-0.10169057377049173,-0.09514884141713043,0.0011160714285714285,0.0011160714285714285,5.97,41.995545,0.08565783192708798,0.10968251711789789,0.2497641442212037
603296,华勤技术,unknown,20260520,2026-05-20,20260331,2026-04-30,0.12734409071085895,-0.01613578910341651,0.8741396263520157,0.9646017699115044,4.03,8.539906,0.1642393349874236,0.25961488109935704,0.5223762938027988
603369,今世缘,unknown,20260520,2026-05-20,20260331,2026-04-29,0.10340632603406319,-0.019233640892904247,0.13950892857142858,0.016741071428571428,8.03,74.400313,-0.15230407799301737,-0.1576146310081551,0.31977153982075596
603392,万泰生物,unknown,20260520,2026-05-20,20260331,2026-04-28,-0.03706505295007567,-0.11995394817637184,0.34486607142857145,0.006696428571428571,-0.36,69.857803,0.3063205737945791,-0.18555670142685787,0.36893808247377313
603501,豪威集团,unknown,20260520,2026-05-20,20260331,2026-04-30,0.08875739644970415,-0.032228327639269416,0.359375,0.011160714285714286,1.56,29.380635,-0.008972203852339544,-0.4192071575462485,0.39515649491020854
603799,华友钴业,unknown,20260520,2026-05-20,20260331,2026-04-17,-0.11502132845825708,-0.17569796407851768,0.22321428571428573,0.38392857142857145,5.05,20.685805,0.4462378543185055,0.9944574669527941,0.467307796888615
603893,瑞芯微,unknown,20260520,2026-05-20,20260331,2026-04-22,0.13496753056806865,0.31824107117033384,0.21428571428571427,0.6774553571428571,7.23,43.042024,0.3621520262379383,0.5714890563532458,0.4213551662807505
603986,兆易创新,unknown,20260520,2026-05-20,20260331,2026-04-30,0.5400637693214112,0.23861560034393126,0.5892857142857143,0.9944196428571429,6.12,57.076718,1.1937867583680521,5.227881381914544,0.6705530941082456
603993,洛阳钼业,unknown,20260520,2026-05-20,20260331,2026-04-25,-0.11228070175438587,-0.014301880261931799,0.296875,0.8683035714285714,9.06,22.884939,0.4433616810727994,0.9665496191262919,0.5169142297429346
605117,德业股份,unknown,20260520,2026-05-20,20260331,2026-04-30,0.17857493857493867,0.1796104778303158,0.6473214285714286,0.6127232142857143,10.87,41.446767,0.7376755192225697,0.6836578908958162,0.6549203578912381
605499,东鹏饮料,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.01734485260172791,0.40166126575989947,0.004464285714285714,0.004464285714285714,8.42,46.88969,0.2145548209913255,0.2830719615108246,0.40768341229592187
688008,澜起科技,unknown,20260520,2026-05-20,20260331,2026-04-28,0.7064597426714418,0.16165779356957866,0.9486607142857143,0.9720982142857143,5.39,69.78822,0.19514563386019068,0.6130464033993444,0.7416085818204917
688009,中国通号,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.09107806691449816,0.014834404449360239,0.20424107142857142,0.044642857142857144,1.04,27.424558,-0.035356413851931445,-0.07162797272812327,0.29603516957522175
688012,中微公司,unknown,20260520,2026-05-20,20260331,2026-04-28,0.5615443062019183,0.38257517065182256,0.8805803571428571,0.9654017857142857,4.0,39.892564,0.3412853769759474,1.9720199782070367,0.5495562554379101
688036,传音控股,unknown,20260520,2026-05-20,20260331,2026-04-28,0.2224797219003476,0.3644345036192578,0.6941964285714286,0.09151785714285714,3.35,22.004668,0.24579536327278317,0.42904909923434054,0.45376549495652735
688041,海光信息,unknown,20260520,2026-05-20,20260331,2026-04-08,0.21821609973834066,0.04382679042445137,0.9876632801161103,0.9934687953555879,2.99,55.603983,0.6805592058147492,0.35817794136999015,0.6321448596918967
688047,龙芯中科,unknown,20260520,2026-05-20,20260331,2026-04-29,0.14664640464184564,-0.16422176171442504,0.19481429572529782,0.9817799579537492,-4.65,34.870788,0.07962261537195658,-0.24662924263259467,0.540579393936698
688072,拓荆科技,unknown,20260520,2026-05-20,20260331,2026-04-28,0.6264834798656858,0.33384221451415774,0.6219839142091153,0.9845844504021448,8.25,41.689075,0.5696734185625845,-4.88291766570018,0.6239552486677399
688082,盛美上海,unknown,20260520,2026-05-20,20260331,2026-04-28,0.3385006353240152,0.585271702383366,0.7946537059538274,0.6002430133657352,0.77,45.637953,0.13062232831729736,-0.5766364866721703,0.5447573734869546
688111,金山办公,unknown,20260520,2026-05-20,20260331,2026-04-24,0.004241567360129261,-0.09470586782257617,0.002232142857142857,0.004464285714285714,15.7,86.593651,0.23954024902969362,4.449659523721703,0.3949715204293041
688126,沪硅产业,unknown,20260520,2026-05-20,20260331,2026-04-30,0.616657473800331,0.5329495530898258,0.28794642857142855,0.7645089285714286,-2.87,-11.846601,0.3521677446834064,1.3166627750841,0.6553755141480181
688183,生益电子,unknown,20260520,2026-05-20,20260331,2026-04-29,-0.05652134340584336,0.04820669131165256,0.49330357142857145,0.9151785714285714,7.47,35.205505,0.5262092922163832,1.221559998920275,0.6576703310747267
688223,晶科能源,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.04604316546762599,0.18090951330023342,0.2366751269035533,0.4860406091370558,-5.4,6.156302,-0.11523848402689496,-0.028485362538130055,0.5813170314864391
688256,寒武纪,unknown,20260520,2026-05-20,20260331,2026-04-30,0.522960495428022,0.003180144023393394,0.8828125,0.9665178571428571,8.2,54.330376,1.5955547349373238,1.8503872248538205,0.6825805063266931
688271,联影医疗,unknown,20260520,2026-05-20,20260331,2026-04-29,-0.00867410161090465,0.0196225203132514,0.13084795321637427,0.02266081871345029,1.83,47.161431,0.17337627999668848,0.07778559659533313,0.2760266291077332
688303,大全能源,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.03372302158273377,-0.07101782556524072,0.11337868480725624,0.19727891156462585,-2.08,-120.761483,-0.7921883973208286,0.4351097319506576,0.35661819924528687
688396,华润微,unknown,20260520,2026-05-20,20260331,2026-04-25,0.33218203982121075,0.07541012170496009,0.9453125,0.7131696428571429,1.4254,25.484978,0.21340131018804187,2.9655888777373605,0.4725693526865934
688472,阿特斯,unknown,20260520,2026-05-20,20260331,2026-04-28,0.1392884178652536,0.019237351484106657,0.83008356545961,0.6573816155988857,2.21,20.40881,-0.16959979977429895,9.990995906166596,0.4481963037687169
688506,百利天恒,unknown,20260520,2026-05-20,20260331,2026-04-28,-0.1711853614397265,-0.14434551594662648,0.4110479285134037,0.26645004061738425,-12.6,54.149966,0.40253343562970256,0.4574807965188741,0.5815532574380599
688521,芯原股份,unknown,20260520,2026-05-20,20260331,2026-04-30,0.22278911564625847,-0.08756132948587092,0.1328125,1.0,-10.38,32.294832,1.1447345915095886,0.5468712515067049,0.9068774022339715
688981,中芯国际,unknown,20260520,2026-05-20,20260331,2026-05-15,0.27159555259906876,0.38813012566806826,0.9497767857142857,0.9944196428571429,0.9,21.475859,0.08073898148497483,0.0035646510475724202,0.44877729410077183
