symbol,name,industry,momentum_20d,turnover_change,pe_percentile,pb_percentile,roe,gross_margin,revenue_growth_yoy,net_profit_growth_yoy,volatility_60d
600519,贵州茅台,unknown,-0.0493280866021713,0.1055863181839034,0.0010952902519167,0.0010952902519167,10.57,89.759217,0.063360092771233,0.0147141829498314,0.2170822914486964
600522,中天科技,unknown,0.4392632315224993,-0.0995444945123547,0.9332603938730852,1.0,2.43,15.58141,0.347112176696875,0.4642035059450273,0.7485132522204974
600547,山东黄金,unknown,-0.1729873586161011,0.1378404370518531,0.1301969365426696,0.1345733041575492,4.2,18.296676,0.2537264408259159,0.408736642906369,0.4547785466459976
600549,厦门钨业,unknown,0.6565832848555362,0.2023847013518478,0.9857768052516412,1.0,6.24,21.003788,0.8699074166140104,1.8913564286121216,0.7371768599891213
600570,恒生电子,unknown,-0.1018518518518518,0.0870243107949353,0.1391018619934282,0.0580503833515881,1.4,67.957175,-0.1175213324338571,3.428712814370886,0.3242535839845949
600584,长电科技,unknown,0.0750499500499501,-0.0500952990527188,1.0,1.0,1.01,14.548409,-0.0175794708801526,0.4273587991259795,0.7188861731040327
600585,海螺水泥,unknown,-0.1001031991744064,0.3128380739882395,0.5733041575492341,0.0043763676148796,0.76,21.25829,-0.1045250933944887,-0.1898082174568185,0.177704074559469
600588,用友网络,unknown,-0.1151736745886654,-0.1220493542120105,0.4337349397590361,0.1872946330777656,-10.28,44.717825,0.0589501856033702,-0.0179459856799948,0.4088933741257453
600600,青岛啤酒,unknown,-0.116993030202456,0.1566513378019409,0.0010940919037199,0.0010952902519167,5.71,42.742989,-0.0153566820870714,0.0522861110305414,0.1784188660341951
600660,福耀玻璃,unknown,-0.0850826676574401,0.0637901111100822,0.0010940919037199,0.0951859956236323,4.46,37.37907,0.0507581346920471,-0.1567692112211456,0.1923827539401904
600674,川投能源,unknown,-0.0387441549766198,-0.0338425141144612,0.0383351588170865,0.0010940919037199,3.18,54.048179,-0.095617347614103,-0.0176101075461021,0.2418750324338644
600690,海尔智家,unknown,-0.0290497291974396,0.0290796111175346,0.0076586433260393,0.0010952902519167,3.86,25.343786,-0.0686498837949365,-0.1521889486846354,0.2597400861712358
600741,华域汽车,unknown,-0.0200471698113207,-0.041511690128477,0.1006564551422319,0.0196936542669584,1.84,12.134448,-0.009722199730014,-0.0262725948251435,0.2497279406112031
600760,中航沈飞,unknown,-0.0687144482366326,-0.1173779918379426,0.0634573304157549,0.0010940919037199,0.7,10.580759,-0.5523114365484747,-0.6168727932836741,0.3197912524819355
600795,国电电力,unknown,-0.0321931589537223,-0.2883587814937439,0.4157549234135667,0.2669584245076586,2.32,12.31946,-0.0161763691068861,-0.2278856328703009,0.2623248823956159
600803,新奥股份,unknown,-0.1350232798758406,0.3576888744632875,0.4332603938730853,0.0010940919037199,2.68,12.341878,-0.076468326971371,-0.3292094671405016,0.299563253225818
600809,山西汾酒,unknown,-0.1512088937261912,0.1415855986711087,0.0021881838074398,0.0010952902519167,12.57,75.046836,-0.0968014975921106,-0.1902985253458503,0.2637236851386452
600845,宝信软件,unknown,-0.2012721490231713,-0.0402367685730419,0.3085339168490153,0.0010940919037199,3.39,30.767956,0.0417232088979604,-0.1425233234887198,0.4392420838636062
600875,东方电气,unknown,-0.166936790923825,0.0967321748043732,0.8138006571741512,0.9255202628696604,3.44,17.182121,0.0557071807767945,0.3740911910703073,0.5986941327464316
600886,国投电力,unknown,-0.0118606375092661,0.0011937330134899,0.0393873085339168,0.0218818380743982,3.06,45.045652,-0.0463316753790087,0.0191410753346004,0.2292504162750443
600887,伊利股份,unknown,-0.0362490149724191,0.0704137077812188,0.049234135667396,0.0175054704595186,9.44,38.374706,0.0547189730083519,0.1067985066148442,0.1957476639689529
600893,航发动力,unknown,-0.102626892252894,0.1451097276550268,0.8358862144420132,0.3008752735229759,0.0064,10.909279,0.1479949681110874,-0.6592800784775961,0.4720533715772386
600900,长江电力,unknown,0.0074990626171729,-0.0249802687405999,0.0831509846827133,0.2133479212253829,3.01,55.646317,0.0644277817034939,0.3050157685080972,0.1350190955568195
600905,三峡能源,unknown,-0.0291262135922329,-0.2574199147132603,0.9704271631982476,0.0010940919037199,1.17,39.65831,-0.0891777420457134,-0.5749151915664326,0.2059776423726439
600918,中泰证券,unknown,-0.0301418439716312,0.1131541827525575,0.3227571115973742,0.0164113785557986,0.97,23.592161,0.2513666368602651,0.2680057962072266,0.2293783252438526
600919,江苏银行,unknown,0.0188340807174887,0.0089262550365647,0.8315098468271335,0.8413566739606126,4.0925,54.643778,0.0841180610154317,0.082009893044,0.153321413532347
600926,杭州银行,unknown,-0.0144927536231883,-0.1084300743032272,0.3654266958424507,0.1980306345733041,4.69,73.741999,0.0428880891898106,0.1009403733757794,0.1621111744296377
600930,华电新能,unknown,-0.1644951140065146,-0.2742643876111021,0.6840579710144927,0.002906976744186,1.74,40.808136,0.0996438755932469,-0.2944494237336335,0.3604532902077635
600938,中国海油,unknown,-0.1525129982668976,0.1063456278853804,0.7732634338138925,0.4469200524246395,4.77,51.173769,0.0863327531023638,0.0705904876514509,0.3443153902282259
600941,中国移动,unknown,-0.0421164021164021,0.1363113399333326,0.2673206621704476,0.2550582464745555,2.1,25.350685,0.0103048225659689,-0.0420815513695276,0.1518823297980504
600958,东方证券,unknown,0.0198744769874477,0.3695163669871775,0.0700218818380744,0.2669584245076586,1.94,49.095448,0.0528869542273549,0.1055038411836255,0.3036112379839384
600989,宝丰能源,unknown,-0.1200803212851404,0.1219535201631054,0.0164113785557986,0.4715536105032822,7.28,37.404287,0.2289569548111314,0.5022975703560446,0.440801748011627
600999,招商证券,unknown,0.1485714285714285,0.485508036666894,0.3829321663019693,0.8019693654266958,2.54,54.776452,0.4795847326766156,0.4172841360432298,0.2602559432600467
601006,大秦铁路,unknown,-0.0822429906542054,-0.1268788587539721,0.9234135667396062,0.0010940919037199,1.44,14.522207,0.0432140926814754,-0.072638458359181,0.1664434802578483
601009,南京银行,unknown,0.0244821092278721,0.0072963069037383,0.4507658643326039,0.1663019693654266,3.57,50.01173,0.1354001101337574,0.0804647960991964,0.1934684765492785
601012,隆基绿能,unknown,-0.1508417508417509,-0.1182787565321191,0.3632385120350109,0.1203501094091903,-3.61,-1.187933,-0.1802546120150258,0.3419756645620464,0.3720651739589014
601018,宁波港,unknown,-0.0756302521008402,-0.1569773976499192,0.0010940919037199,0.0010940919037199,1.44,27.883906,0.1564853727807142,-0.0044267141391053,0.1957687741378926
601021,春秋航空,unknown,-0.0510752688172042,0.1379877655269681,0.5065645514223195,0.0295404814004376,5.3,20.050963,0.1415825614602943,0.4514519817159561,0.3571908315527676
601058,赛轮轮胎,unknown,-0.0921766072811773,0.4912530953291449,0.1477024070021881,0.0054704595185995,4.8,26.862188,0.1247538992263854,0.0171655452919194,0.4216609720188233
601059,信达证券,unknown,-0.0672074159907299,0.0190283606121886,0.0161290322580645,0.0556451612903225,1.81,49.715329,0.1300645168920713,1.208739649579825,0.2262316271664406
601066,中信建投,unknown,0.2832962138084631,0.3056215043330403,0.2286652078774617,0.4978118161925601,4.02,60.636339,0.6226498155531204,0.9902937757158304,0.3861629408649641
601077,渝农商行,unknown,-0.0224550898203591,0.1490466424959986,0.7166301969365426,0.7166301969365426,2.9875,60.649691,0.0839436873968322,0.0507192696104716,0.2389587868482993
601088,中国神华,unknown,-0.092005359535507,0.1466822683887036,0.9332603938730852,0.5831509846827133,2.4,32.889185,0.0116691815764891,-0.1072893129132145,0.3007783223664459
601100,恒立液压,unknown,0.0106306306306307,-0.180911994408174,0.949671772428884,0.7067833698030634,3.71,38.573534,0.3252141867120357,0.0558775146944612,0.4445506006091176
601111,中国国航,unknown,-0.1268011527377522,-0.1191455382922477,0.8172866520787746,0.3982494529540481,3.96,7.864876,0.1127621733767041,-1.838602186993791,0.376831896665838
601117,中国化学,unknown,0.0089171974522292,0.790914940951801,0.0765864332603938,0.1236323851203501,2.3,9.35732,0.0325163184295824,0.0845788841270613,0.3968713248792834
601127,赛力斯,unknown,-0.2249015748031496,0.0121112427835392,0.6345733041575492,0.0010940919037199,1.83,26.238315,0.3446285931858832,0.0089211622414362,0.3407512621313147
601136,首创证券,unknown,-0.0237154150197628,0.2463489965107803,0.0163934426229508,0.0195160031225605,1.41,42.074872,0.3079880870817346,0.3018869367912622,0.2666959236259759
601138,工业富联,unknown,0.0540540540540539,0.0144610564770339,0.9113785557986872,0.9824945295404814,6.18,7.350507,0.5651778086583659,1.0254851336561024,0.6039662138776205
601166,兴业银行,unknown,0.0279557367501455,-0.1270581339382673,0.4080962800875273,0.0131291028446389,2.89,49.70775,-0.0106495698866799,0.0015128593040847,0.166222536110556
601169,北京银行,unknown,0.0019646365422396,0.163183054981705,0.9146608315098468,0.0076586433260393,2.905,48.614725,0.1443335084953583,0.055526590198123,0.1483972762381574
601186,中国铁建,unknown,-0.0078740157480314,0.1296732012527592,0.5995623632385121,0.0021881838074398,1.38,7.855363,-0.0980670107850689,-0.1472388588384648,0.1619899495005624
601211,国泰海通,unknown,0.1854785478547855,0.0672036527627815,0.850109409190372,0.5547045951859956,1.95,51.560281,0.5890692461451719,-0.478154123527424,0.2646501696326447
601225,陕西煤业,unknown,-0.0548346588530767,-0.1497078751409265,0.9080962800875274,0.4617067833698031,4.21,31.12328,-0.0301055523173955,-0.1237895549196139,0.3654044590770088
601229,上海银行,unknown,0.032842582106455,0.1032005561715891,0.6838074398249453,0.5153172866520788,2.54,54.465444,0.0425042043740198,0.0066046721416082,0.1727905173039916
601238,广汽集团,unknown,-0.1383147853736089,0.2697731265489691,0.2330415754923413,0.0010940919037199,-0.63,-0.88927,0.0175884736021181,-0.102920322024207,0.1935533375825696
601288,农业银行,unknown,0.0201863354037266,-0.0304117774870624,0.8052516411378556,0.8008752735229759,2.6475,38.211922,0.1048940934463289,0.0452377973335558,0.2316453015060748
601318,中国平安,unknown,-0.0392680137247427,0.3850539778548383,0.0196936542669584,0.1881838074398249,2.5,16.106316,-0.0618382223444057,-0.0738081137103938,0.2910375223474675
601319,中国人保,unknown,0.0014285714285713,0.3065486401211936,0.1400437636761488,0.3544857768052516,2.8,8.533284,-0.051427622629942,-0.3140322204062573,0.3307363789078003
601328,交通银行,unknown,0.0332829046898637,0.0265028389653549,0.7592997811816192,0.5207877461706784,2.2675,42.957281,0.0488745593153945,0.0311366861106732,0.1661558403010489
601336,新华保险,unknown,0.0491582491582491,0.3700021182836051,0.0426695842450765,0.700218818380744,5.53,30.145032,-0.3373750074845817,0.1052363141788508,0.3996430415341401
601360,三六零,unknown,-0.1301498127340824,-0.0748623172095201,0.9693654266958424,0.3993435448577681,0.37,70.701096,0.0789568569208778,-1.3999985356889215,0.3340051575159457
601377,兴业证券,unknown,0.0724137931034483,0.559425338331478,0.3818380743982494,0.2833698030634573,1.32,45.007707,0.1343735187410988,0.5216791808185939,0.2807042007335235
601390,中国中铁,unknown,-0.0465116279069768,0.276750136597609,0.412472647702407,0.0010940919037199,1.36,7.928366,-0.054450193059517,-0.2765424218177267,0.2361573939890729
601398,工商银行,unknown,0.0292887029288702,0.1375073091223999,0.8391684901531729,0.7045951859956237,2.2075,44.266614,0.0826980740128022,0.0330933029136366,0.1927751258225293
601456,国联民生,unknown,0.0308370044052863,0.1156425780546268,0.0142231947483588,0.0218818380743982,0.94,33.868361,0.1880526429351274,0.3206508256689413,0.2490029055117804
601600,中国铝业,unknown,-0.172884440400364,0.0492947970970736,0.0831509846827133,0.4967177242888402,7.11,25.827609,0.0484880627609149,0.5634647468046143,0.5762861337063162
601601,中国太保,unknown,-0.0811054370681886,0.3285169432588553,0.0032822757111597,0.1017505470459518,3.2,11.059245,-0.0124843945068664,0.0430040511062637,0.3481451188989991
601607,上海医药,unknown,-0.0146520146520146,0.145179005198516,0.1006564551422319,0.0032822757111597,1.85,10.752998,0.0635819191460433,0.0635274755125838,0.1335506462995985
601618,中国中冶,unknown,-0.0573476702508961,0.1588521478250508,0.9529540481400438,0.0010940919037199,1.59,8.600831,-0.245914127996995,0.0158697764941146,0.1914951919674292
601628,中国人寿,unknown,0.0694649719184157,0.1759129733475388,0.062363238512035,0.1816192560175054,3.27,20.934495,-0.1532624776496002,-0.3227900840219428,0.3331184559997017
601633,长城汽车,unknown,-0.0591581342434583,-0.1239034702952016,0.0010940919037199,0.0010940919037199,1.07,18.452004,0.1271958692187531,-0.4601017603043241,0.244824541102184
601658,邮储银行,unknown,0.0181086519114688,0.3606661115657481,0.7045951859956237,0.0590809628008752,2.4275,28.76188,0.0760829426048812,0.0190129129367029,0.1614546812488697
601668,中国建筑,unknown,-0.041928721174004,0.228428566037248,0.7757111597374179,0.0010940919037199,2.77,7.926848,-0.0784558143874334,-0.075317838892705,0.1395515524958279
601669,中国电建,unknown,-0.1010830324909746,0.2163516911580238,0.5109409190371991,0.0076586433260393,1.31,10.176367,0.0173528327670298,-0.2555756178641014,0.3478417385295478
601688,华泰证券,unknown,0.1524688008681496,0.2756922895918545,0.5842450765864332,0.7975929978118161,2.61,56.348928,0.4148114461417231,0.3179454018320375,0.3419462449332311
601689,拓普集团,unknown,-0.192933648629851,-0.1554753633914112,0.3216630196936542,0.1695842450765864,2.27,19.256242,0.1492117238437571,-0.024171122199725,0.4684535811146567
601698,中国卫通,unknown,-0.1339928057553956,-0.0842221522871558,0.8358862144420132,0.901531728665208,0.1682,19.037802,0.0070691160339844,-0.6189679168124507,0.5011145394669483
601727,上海电气,unknown,-0.1903695408734601,-0.15265461349178,0.6203501094091903,0.6695842450765864,0.69,18.356684,0.0931977028461696,0.3015337035022356,0.415376840979664
601728,中国电信,unknown,-0.0794701986754967,-0.0470567434505218,0.2629796839729119,0.2765237020316027,1.58,28.123671,-0.0231575084578485,-0.1708124094188663,0.320013974387214
601766,中国中车,unknown,-0.0572916666666666,0.0210657712656154,0.0010940919037199,0.0010940919037199,1.94,23.813953,0.1057462398021091,0.1065552748486984,0.2071491855920257
601788,光大证券,unknown,0.0474528960223308,0.2313826357438602,0.1170678336980306,0.0831509846827133,1.74,49.72509,0.2310068939221075,0.4234494978328158,0.2551285805552316
601800,中国交建,unknown,-0.0334394904458599,0.2380783971645759,0.6564551422319475,0.0010940919037199,1.37,10.159579,0.0084194821005805,-0.2495493419947858,0.199476185727809
601816,京沪高铁,unknown,-0.0413223140495868,0.2423369838221325,0.0010940919037199,0.0032822757111597,1.51,45.818868,0.0328633163564926,0.0602954913111346,0.1788337545540945
601818,光大银行,unknown,0.0032258064516128,0.1290693988780551,0.6137855579868708,0.037199124726477,1.995,45.89293,-0.0385359366499425,-0.0806322207958921,0.1298065519705042
601825,沪农商行,unknown,-0.0188014101057579,0.217719788278482,0.5372460496613995,0.409706546275395,2.765,66.879158,0.0123136898737929,0.0072521793292688,0.2076466349305317
601838,成都银行,unknown,0.0212649945474372,-0.0602570090604606,0.5590809628008753,0.2231947483588621,3.5,59.70367,0.0654279898778744,0.0480849489919579,0.1962158353112809
601857,中国石油,unknown,-0.1230195712954334,-0.20008511459087,0.6564551422319475,0.6422319474835886,3.0,22.924076,-0.0221404517061147,0.0185879873551106,0.307889033555131
601868,中国能建,unknown,-0.1114754098360655,0.1546766366610881,0.9491916859122402,0.4942263279445728,1.246,10.797012,0.0164136154088347,-0.0975276063379945,0.4766485669856315
601872,招商轮船,unknown,0.1209904333145752,0.5602352530833377,0.8512035010940919,0.99890590809628,6.28,41.793716,0.5291773001206375,2.193070304187576,0.6315081180619846
601877,正泰电器,unknown,-0.1024157876828854,-0.1347859340162652,0.2691466083150984,0.3304157549234136,2.82,20.676328,0.4632606268515886,0.0891828841538915,0.3490322439919295
601878,浙商证券,unknown,0.0178947368421051,0.3488298489854158,0.0536105032822757,0.0415754923413566,2.02,43.471174,0.4081602778750193,0.3520165672113251,0.2433204522052434
601881,中国银河,unknown,0.0564186426819295,0.34894714393812,0.2647702407002188,0.2735229759299781,2.53,55.150152,0.1566219469940284,0.1009209123711516,0.3257740143574451
601888,中国中免,unknown,-0.0140845070422535,-0.1448324558524436,0.2155361050328227,0.0043763676148796,4.16,33.631758,0.0095528124488866,0.2118028833994605,0.3153427043472546
601898,中煤能源,unknown,-0.1332904056664519,-0.1553365236084983,0.6859956236323851,0.5919037199124726,2.37,25.509379,-0.1094738964286096,-0.0318656763589596,0.5038638908830896
601899,紫金矿业,unknown,-0.1148325358851675,0.0660676043294383,0.0481400437636761,0.437636761487965,10.35,36.325753,0.2479376967547459,0.975000663373942,0.4893700942741015
601901,方正证券,unknown,-0.005641748942172,0.1847374397257535,0.0426695842450765,0.0557986870897155,2.88,54.731855,0.1469523889607724,0.2434651359363187,0.2287118555217701
601916,浙商银行,unknown,0.0336700336700335,0.0407158400616374,0.9463894967177244,0.1597374179431072,3.315,47.603257,0.0049693072201111,0.0072281055639602,0.1287083173283466
601919,中远海控,unknown,-0.0450511945392491,0.0076643377626777,0.8588621444201313,0.2943107221006564,2.51,17.241117,-0.1063405617508523,-0.4974629286480496,0.2303531605097316
601939,建设银行,unknown,-0.0069033530571992,-0.042256710036129,0.949671772428884,0.9135667396061268,2.4625,47.021149,0.1114641974009575,0.0352725222252883,0.1975616420957746
601985,中国核电,unknown,0.032,-0.028990337519212,0.8851203501094091,0.2582056892778993,1.73,39.501801,-0.0664854773008009,-0.3419128140682644,0.1882024425729566
601988,中国银行,unknown,0.0406779661016947,0.0476218802539287,0.9179431072210066,0.887308533916849,2.115,41.800767,0.084381764274324,0.0417003899639467,0.2108455251327536
601995,中金公司,unknown,0.0417647058823529,0.30616612731896,0.0317286652078774,0.1586433260393873,3.35,50.580742,0.5426139123898579,0.7519470039139868,0.24666209210103
601998,中信银行,unknown,0.0,-0.0845261799781256,0.7286652078774617,0.6170678336980306,2.7775,43.104173,0.0523386801717664,0.0301911938079859,0.205263436642186
603019,中科曙光,unknown,-0.0934083099031553,0.0559808953546621,0.9343544857768052,0.9212253829321664,1.02,26.557524,0.237100491766558,0.2218611631617539,0.4289958427030083
603259,药明康德,unknown,0.0531999207449971,-0.0239325736375837,0.2264770240700218,0.4715536105032822,5.68,50.402592,0.2880681350545131,0.2667667359492536,0.3906728696714543
603260,合盛硅业,unknown,0.2127606129113288,0.8416027561597168,0.0951859956236323,0.4310722100656455,0.26,19.084514,-0.0424916727740595,-0.7021392510986619,0.5629336673794768
603288,海天味业,unknown,-0.0192252510760402,0.0884427801443461,0.0043763676148796,0.0043763676148796,5.97,41.995545,0.0856578319270879,0.1096825171178978,0.2543500703380416
603296,华勤技术,unknown,-0.0362392295995944,-0.2116469640869455,0.8480531813865148,0.945868945868946,4.03,8.539906,0.1642393349874236,0.259614881099357,0.604351901559495
603369,今世缘,unknown,-0.1040268456375839,-0.1141049195872099,0.0415754923413566,0.0065645514223194,8.03,74.400313,-0.1523040779930173,-0.1576146310081551,0.3946536748116357
603392,万泰生物,unknown,-0.1937217194570135,0.0209592898047801,0.3610503282275711,0.0010940919037199,-0.36,69.857803,0.3063205737945791,-0.1855567014268578,0.4396650268754191
603501,豪威集团,unknown,-0.1941560231553799,-0.2613440095541051,0.2472647702407002,0.0054704595185995,1.56,29.380635,-0.0089722038523395,-0.4192071575462485,0.4843416016263473
603799,华友钴业,unknown,-0.1064985111227886,0.1948489701849354,0.1028446389496717,0.3380743982494529,5.05,20.685805,0.4462378543185055,0.994457466952794,0.4825100415260827
603893,瑞芯微,unknown,-0.0687997518866949,-0.157116680927721,0.1958424507658643,0.6553610503282276,7.23,43.042024,0.3621520262379383,0.5714890563532458,0.4795694135097359
603986,兆易创新,unknown,0.2450033990482665,0.0541422232428812,0.9321663019693656,1.0,6.12,57.076718,1.193786758368052,5.227881381914544,0.7632061182661685
603993,洛阳钼业,unknown,0.0220241216570529,0.4343125499319098,0.299781181619256,0.8544857768052516,9.06,22.884939,0.4433616810727994,0.966549619126292,0.6374098385416445
605117,德业股份,unknown,-0.1429537005745184,0.0710649775549085,0.5404814004376368,0.5120350109409191,10.87,41.446767,0.7376755192225697,0.6836578908958162,0.5677334065580397
688008,澜起科技,unknown,-0.091805125316812,0.0950905214364326,0.9956236323851204,0.9879649890590808,5.39,69.78822,0.1951456338601906,0.6130464033993444,0.8056408465448659
688009,中国通号,unknown,0.0266940451745378,-0.1577520746051514,0.212253829321663,0.0525164113785558,1.04,27.424558,-0.0353564138519314,-0.0716279727281232,0.2283723372701659
688012,中微公司,unknown,0.142172376709172,-0.0285527693178732,0.9649890590809628,0.9660831509846828,4.0,39.892564,0.3412853769759474,1.972019978207037,0.6267141888648106
688036,传音控股,unknown,-0.1178605238245503,0.0266137852553973,0.5470459518599562,0.0185995623632385,3.35,22.004668,0.2457953632727831,0.4290490992343405,0.4223296073268772
688041,海光信息,unknown,-0.0380238521530663,0.0151476784610595,1.0,1.0,2.99,55.603983,0.6805592058147492,0.3581779413699901,0.699898108179213
688047,龙芯中科,unknown,-0.1367557715674361,-0.0517490441373256,0.2147742818057455,0.9582763337893296,-4.65,34.870788,0.0796226153719565,-0.2466292426325946,0.4909920005677723
688072,拓荆科技,unknown,0.0685391543275835,-0.0893529223140563,0.8677144728225278,1.0,8.25,41.689075,0.5696734185625845,-4.88291766570018,0.7955117786543046
688082,盛美上海,unknown,0.5928685258964144,-0.0828824791284534,0.8929845422116528,0.9381688466111772,0.77,45.637953,0.1306223283172973,-0.5766364866721703,0.8509752313490675
688111,金山办公,unknown,-0.1219124480313035,-0.1192932258692704,0.0021881838074398,0.0021881838074398,15.7,86.593651,0.2395402490296936,4.449659523721703,0.4566819134499833
688126,沪硅产业,unknown,0.1091222030981067,0.0223259538649243,0.2407002188183807,0.8708971553610503,-2.87,-11.846601,0.3521677446834064,1.3166627750841,0.9293892756776704
688183,生益电子,unknown,0.1574336040887103,-0.0782525821022886,0.6575492341356673,0.9978118161925602,7.47,35.205505,0.5262092922163832,1.221559998920275,0.8986767346339128
688223,晶科能源,unknown,-0.2418096723868954,-0.0807998522332823,0.260707635009311,0.1756672873991309,-5.4,6.156302,-0.1152384840268949,-0.02848536253813,0.563716923589452
688256,寒武纪,unknown,0.0046214006398861,0.0964018389911969,0.8982494529540481,0.9660831509846828,8.2,54.330376,1.5955547349373238,1.8503872248538205,0.7839168593268482
688271,联影医疗,unknown,-0.1228610540725531,0.0647549013363741,0.037063435495367,0.0007127583749109,1.83,47.161431,0.1733762799966884,0.0777855965953331,0.3916881427243016
688303,大全能源,unknown,-0.0487682252388134,-0.0852853631269108,0.1333333333333333,0.0722222222222222,-2.08,-120.761483,-0.7921883973208286,0.4351097319506576,0.6450877676311505
688396,华润微,unknown,0.2205259975816202,-0.0186549197926442,1.0,0.8938730853391685,1.4254,25.484978,0.2134013101880418,2.9655888777373605,0.6663500052137521
688472,阿特斯,unknown,-0.2,-0.5027128384159907,0.7574123989218329,0.2102425876010781,2.21,20.40881,-0.1695997997742989,9.990995906166596,0.4752364294455951
688506,百利天恒,unknown,0.0833905579399141,0.0006400761753224,0.287519747235387,0.3799368088467614,-12.6,54.149966,0.4025334356297025,0.4574807965188741,0.6533570246035083
688521,芯原股份,unknown,-0.0044363712579033,0.1066890815794061,0.1006564551422319,1.0,-10.38,32.294832,1.1447345915095886,0.5468712515067049,0.8679379276625354
688981,中芯国际,unknown,-0.0916666666666667,-0.0203352595685014,1.0,1.0,0.9,21.475859,0.0807389814849748,0.0035646510475724,0.6769006828916516
605499,东鹏饮料,unknown,-0.19918643132928837,0.16011009548584876,0.0010940919037199124,0.0010940919037199124,8.42,46.88969,0.2145548209913255,0.2830719615108246,0.42301007945527425
